"OBJECTID.x","ACRES","RANK","TRTCODE","PROGRAM","ID","BLOCKNAME","DOSAGE","LIFESTAGES","PPA","NOTES","STATE","YEAR.x","TREATMENT_","TREAT_ACRE","NLCD_ACRES","PROJECT.x","DATE_TREAT","ACRES_TREA","SECOND_DAT","SECOND_ACR","ARCHIVETRE","DISTANCE","ARCHIVE_DA","OBJECTID.y","PRIORITY_I","RECOMMEND","YEAR.y","PROJECT.y"
"5570","186",NA,"2","STS",NA,"NC_Yanceyville_2","24BIUx2","2-10",NA,"Caswell","NC","2016","Btk",186,"173.690104","ACTION","2016-04-19T04:00:00.000Z",NA,"2016-04-26T04:00:00.000Z",NA,0.751218683826434,"22437","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5571","124",NA,"2","STS",NA,"IN_Lakeville_2016","25BIUx2","N/A",NA,NA,"IN","2016","Btk",124,"104.525415","MONIT1","2016-05-13T10:35:00.000Z","124","2016-05-18T10:59:00.000Z","124",0.502759322974572,"-4705","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5572","110",NA,"2","STS",NA,"Trempealeau2","24BIUx2","2-10",NA,NA,"WI","2016","Btk",55,"14.455642","ACTION","2016-05-12T05:00:00.000Z","62","2016-05-18T05:00:00.000Z","80",0.443220008398728,"-10573","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5573","232",NA,"2","STS",NA,"Richland1","24BIUx2","2-10",NA,NA,"WI","2016","Btk",200,"110.974856","MONIT1","2016-05-12T05:00:00.000Z","200",NA,NA,0.937091098135514,"-17544","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5574","1090",NA,"2","STS",NA,"Chippewa3","24BIUx2","11-100",NA,NA,"WI","2016","Btk",1000,"680.971959","ACTION","2016-05-16T05:00:00.000Z","911","2016-05-20T05:00:00.000Z","874",4.39458524560266,"7551","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5575","126",NA,"5","STS",NA,"OH_Kilbourne B1 BTK-MD","24BIUx1","N/A",NA,"Delaware/Alum Creek Park","OH","2016","Btk-MD",95,"90.959350","ACTION","2016-05-16T00:00:00.000Z","95",NA,NA,0.509376074239726,"32996","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5576","193",NA,"5","STS",NA,"OH_Kilbourne B2 BTK-MD","24BIUx1","N/A",NA,"Delaware/Alum Creek Park","OH","2016","Btk-MD",155,"148.114737","ACTION","2016-05-16T00:00:00.000Z","155",NA,NA,0.781025570189936,"31094","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5577","446",NA,"5","STS",NA,"OH_Gahanna BTK-MD","38BIUx1","N/A",NA,"Franklin","OH","2016","Btk-MD",446,"445.233789","ACTION","2016-05-07T00:00:00.000Z","446",NA,NA,1.80349492528736,"43142","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5578","139",NA,"5","STS",NA,"OH_McComb BTK-MD","24BIUx1","N/A",NA,"Hancock","OH","2016","Btk-MD",125,"104.303021","ACTION","2016-05-18T00:00:00.000Z","125",NA,NA,0.564352856401239,"27046","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5579","113",NA,"5","STS",NA,"OH_Granville BTK-MD","24BIUx1","N/A",NA,"Licking","OH","2016","Btk-MD",85,"73.834974","ACTION","2016-05-06T00:00:00.000Z","85",NA,NA,0.456064526473587,"25071","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5580","21",NA,"8","STS",NA,"OH_Marion East MIM-MD","5 oz","N/A",NA,"Marion","OH","2016","MIM-MD",17,"13.788459","ACTION","2016-05-16T00:00:00.000Z","17",NA,NA,0.085147548933326,"28194","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5581","345",NA,"5","STS",NA,"OH_Kingston BTK-MD","24BIUx1","N/A",NA,"Ross/Great Seal SP","OH","2016","Btk-MD",340,"338.262035","ACTION","2016-04-29T00:00:00.000Z","340",NA,NA,1.39468781234708,"102883","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5582","23",NA,"5","STS",NA,"OH_Scott BTK-MD","24BIUx1","N/A",NA,"Van Wert","OH","2016","Btk-MD",15,"3.113523","ACTION","2016-05-18T00:00:00.000Z","15",NA,NA,0.092128673744776,"29406","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5583","271",NA,"2","STS",NA,"OH_Prospect BTK2","24BIUx2","N/A",NA,"Delaware","OH","2016","Btk",100,"81.396387","ACTION","2016-05-16T00:00:00.000Z","100","2016-05-23T00:00:00.000Z","100",1.09611818779476,"45797","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5584","167",NA,"2","STS",NA,"OH_Forest BTK2","24BIUx2","N/A",NA,"Hardin","OH","2016","Btk",75,"43.811717","ACTION","2016-05-18T00:00:00.000Z","75","2016-05-23T00:00:00.000Z","75",0.675685673238974,"57606","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5585","1478",NA,"3","Eradication",NA,"NC_Buxton_2","5x10^12","> 100",NA,"Dare","NC","2016","NPV",1478,"1447.343406","STATE","2016-04-24T04:00:00.000Z",NA,"2016-05-07T04:00:00.000Z",NA,5.98290311330833,"212868","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5586","30",NA,"2","Ground",NA,"NC_Buxton_1","38BIUx2","> 100",NA,"Dare","NC","2016","Btk",30,"29.356074","STATE","2016-04-25T04:00:00.000Z",NA,"2016-05-17T04:00:00.000Z",NA,0.120000693074343,"212349","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5587","1044",NA,"2","Eradication",NA,"NC_Jacksonville NE_1","24BIUx2",NA,NA,"Jones","NC","2016","Btk",939,"850.214174","STATE","2016-04-14T04:00:00.000Z",NA,"2016-04-21T04:00:00.000Z",NA,4.2266459410139,"220070","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5588","993",NA,"2","Eradication",NA,"NC_Topsail_1","24BIUx2",NA,NA,"Pender","NC","2016","Btk",993,"919.378863","STATE","2016-04-14T04:00:00.000Z",NA,"2016-04-21T04:00:00.000Z",NA,4.01774964469652,"264090","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5589","1792",NA,"2","STS",NA,"NC_Ringgold_1","24BIUx2","1",NA,"Caswell","NC","2016","Btk",1700,"1274.542880","ACTION","2016-04-19T04:00:00.000Z",NA,"2016-04-26T04:00:00.000Z",NA,7.25039747879818,"17304","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5590","789",NA,"1","STS",NA,"OH_Delaware MD","6g","N/A",NA,"Delaware","OH","2016","MD",780,"771.486520","ACTION",NA,NA,NA,NA,3.1909867844178,"42015","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5591","448",NA,"5","STS",NA,"NC_Leasburg_1","24BIUx1","2-10",NA,"Caswell","NC","2016","Btk-MD",448,"423.661522","ACTION","2016-04-19T04:00:00.000Z",NA,"2016-04-26T04:00:00.000Z",NA,1.81216141702816,"23676","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5592","189",NA,"2","STS",NA,"Lafayette1","24BIUx2","11-100",NA,NA,"WI","2016","Btk",100,"25.130578","ACTION","2016-05-17T05:00:00.000Z","100","2017-05-23T05:00:00.000Z","100",0.763086874832973,"15273","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5593","241",NA,"5","STS",NA,"Dunn1","24BIUx1","2-10",NA,NA,"WI","2016","Btk-MD",180,"112.309223","ACTION","2016-05-23T05:00:00.000Z","170",NA,NA,0.975473494403507,"42331","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5594","459",NA,"5","STS",NA,"Dunn2","24BIUx1","2-10",NA,NA,"WI","2016","Btk-MD",380,"306.459621","ACTION","2016-05-19T05:00:00.000Z","356",NA,NA,1.85704679746026,"22671","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5595","275",NA,"5","STS",NA,"Dunn3","24BIUx1","2-10",NA,NA,"WI","2016","Btk-MD",225,"150.116287","ACTION","2016-05-19T05:00:00.000Z","230",NA,NA,1.11171128330523,"17509","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5596","101",NA,"5","STS",NA,"Dunn4","24BIUx1","1",NA,NA,"WI","2016","Btk-MD",80,"52.040313","ACTION","2016-05-19T05:00:00.000Z","78",NA,NA,0.40996129245476,"15870","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5597","710",NA,"5","STS",NA,"Dunn5","24BIUx1","2-10",NA,NA,"WI","2016","Btk-MD",650,"496.384524","ACTION","2016-05-18T05:00:00.000Z","694",NA,NA,2.87517412266544,"21239","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5598","333",NA,"5","STS",NA,"Dunn6","24BIUx1","2-10",NA,NA,"WI","2016","Btk-MD",330,"318.246530","ACTION","2016-05-19T05:00:00.000Z","324",NA,NA,1.34568419761569,"24843","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5599","1613",NA,"2","STS",NA,"Dunn7","24BIUx2","2-10",NA,NA,"WI","2016","Btk",1450,"1137.770262","ACTION","2016-05-16T05:00:00.000Z","1488","2016-05-20T05:00:00.000Z","1416",6.529068331742,"16301","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5600","386",NA,"5","STS",NA,"Crawford1","24BIUx1","N/A",NA,NA,"WI","2016","Btk-MD",375,"294.005529","ACTION","2016-05-16T05:00:00.000Z","375",NA,NA,1.56261085737883,"-159","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5601","287",NA,"5","STS",NA,"Crawford4","24BIUx1","0",NA,NA,"WI","2016","Btk-MD",270,"207.716463","ACTION","2016-05-16T05:00:00.000Z","270",NA,NA,1.1612823138843,"-8018","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5602","156",NA,"2","STS",NA,"Vernon1","24BIUx2","11-100",NA,NA,"WI","2016","Btk",150,"124.096131","ACTION","2016-05-12T05:00:00.000Z","150","2017-05-17T05:00:00.000Z","150",0.630403301456854,"-5694","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5941","457",NA,"1","STS",NA,"NC_Nashville_1","6g",NA,NA,"Nash","NC","2016","MD",430,"310.685116",NA,NA,NA,NA,NA,1.84997539792161,"93686","2018-02-24T14:12:18.000Z",NA,NA,NA,NA,NA
"5671","253",NA,"1","STS",NA,"OH_Columbus C MD","6g","N/A",NA,"Franklin","OH","2016","MD",250,"253.307335","ACTION","2016-06-21T05:00:00.000Z","250",NA,NA,1.02450628944398,"56525","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5672","197",NA,"1","STS",NA,"OH_Northwest Columbus B MD","15g","N/A",NA,"Franklin","OH","2016","MD",200,"196.151949","ACTION","2016-06-21T05:00:00.000Z","190",NA,NA,0.797523877514123,"50606","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5673","152",NA,"1","STS",NA,"OH_Northwest Columbus A MD","15g","N/A",NA,"Franklin","OH","2016","MD",150,"151.673049","ACTION","2016-06-21T05:00:00.000Z","160",NA,NA,0.614294113280872,"51408","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5674","2801",NA,"1","STS",NA,"OH_Kilbourne B MD","6g","N/A",NA,"Delaware/Alum Creek Park","OH","2016","MD",1565,"1509.836260","ACTION","2016-06-22T05:00:00.000Z","2105",NA,NA,11.3355412322881,"31937","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5675","949",NA,"1","STS",NA,"OH_Kilbourne A MD","6g","N/A",NA,"Delaware, Morrow","OH","2016","MD",675,"570.441892","ACTION","2016-06-22T05:00:00.000Z","684",NA,NA,3.83873594448974,"27855","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5676","253",NA,"1","STS",NA,"OH_Prospect MD","6g","N/A",NA,"Marion","OH","2016","MD",120,"77.393286","ACTION","2016-06-22T05:00:00.000Z","154",NA,NA,1.02208412139636,"47106","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5677","1171",NA,"1","STS",NA,"OH_Marion East MD","6g","N/A",NA,"Marion","OH","2016","MD",450,"305.570043","ACTION","2016-06-22T05:00:00.000Z","605",NA,NA,4.73688372161594,"27177","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5678","401",NA,"1","STS",NA,"OH_Peoria MD","15g","N/A",NA,"Union","OH","2016","MD",100,"63.382433","ACTION","2016-06-22T05:00:00.000Z","198",NA,NA,1.62194295037257,"72945","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5679","649",NA,"1","STS",NA,"OH_Monnett MD","6g","N/A",NA,"Crawford","OH","2016","MD",350,"205.492518","ACTION","2016-06-22T05:00:00.000Z","420",NA,NA,2.62529983883638,"25093","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5680","908",NA,"1","STS",NA,"OH_Meeker MD","6g","N/A",NA,"Wyandot/Kildeer Plains Wildlife","OH","2016","MD",650,"496.829313","ACTION","2016-06-22T05:00:00.000Z","886",NA,NA,3.67534921439309,"49148","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5681","5712",NA,"1","STS",NA,"OH_Tiffin South MD","15g","N/A",NA,"Seneca","OH","2016","MD",4575,"3311.676499","MONIT1","2016-06-22T05:00:00.000Z","4669",NA,NA,23.1146724459213,"8213","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5682","215",NA,"1","STS",NA,"OH_New Riegel MD","6g","N/A",NA,"Seneca","OH","2016","MD",70,"49.149184","ACTION","2016-06-22T05:00:00.000Z","144",NA,NA,0.868180722993627,"16623","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5683","1575",NA,"1","STS",NA,"OH_McComb MD","6g","N/A",NA,"Hancock","OH","2016","MD",525,"484.152827","ACTION","2016-06-22T05:00:00.000Z","695",NA,NA,6.37574820328474,"27068","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5684","395",NA,"1","STS",NA,"OH_Scott MD","15g","N/A",NA,"Van Wert","OH","2016","MD",125,"44.256506","ACTION","2016-06-22T05:00:00.000Z","148",NA,NA,1.60031566739012,"28953","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5685","42067",NA,"1","STS",NA,"OH_Logan B MD","6g","N/A",NA,"Hocking, Perry/WNF, Sunday Creek Wildlife","OH","2016","MD",39265,"37393.188835","ACTION","2016-06-17T04:00:00.000Z","41400",NA,NA,170.23671152059,"68193","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5686","8198",NA,"1","STS",NA,"OH_Corning MD","6g","N/A",NA,"Perry, Morgan/WNF","OH","2016","MD",8120,"8037.114835","ACTION","2016-06-16T04:00:00.000Z","8175",NA,NA,33.1741592675615,"50889","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5687","6712",NA,"1","STS",NA,"OH_Kingston MD","6g","N/A",NA,"Ross/Great Seal SP, Ross Lake Wildlife","OH","2016","MD",6245,"5947.051325","ACTION","2016-06-17T05:00:00.000Z","6605",NA,NA,27.1628959500875,"102317","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5688","514",NA,"1","STS",NA,"OH_Granville MD","6g","N/A",NA,"Licking","OH","2016","MD",350,"293.338346","ACTION","2016-06-21T05:00:00.000Z","450",NA,NA,2.07951903156749,"25411","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5689","2306",NA,"1","STS",NA,"OH_Northeast Columbus MD","6g","N/A",NA,"Franklin/ODNR","OH","2016","MD",2305,"2304.674204","ACTION","2016-06-21T05:00:00.000Z","2252",NA,NA,9.33035998334461,"47863","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5690","542",NA,"1","STS",NA,"NC_Spring Hope_1","6g",NA,NA,"Nash","NC","2016","MD",540,"454.796753","ACTION","2016-06-08T04:00:00.000Z","530",NA,NA,2.19248071764528,"96816","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5691","843",NA,"1","STS",NA,"NC_Northwest Eden_1","6g",NA,NA,"Rockingham","NC","2016","MD",800,"635.158692","ACTION","2016-06-08T04:00:00.000Z","825",NA,NA,3.41035913498711,"19757","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5692","12015",NA,"1","STS",NA,"Parkway_1","6g","N/A",NA,NA,"VA","2016","MD",11500,"8984.293011","ACTION","2016-06-13T04:00:00.000Z","11500",NA,NA,48.6214166279077,"-4585","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5693","5125",NA,"1","STS",NA,"Parkway N","6g","N/A",NA,"Alleghany","NC","2016","MD",5125,"15656.795195","ACTION","2016-06-14T04:00:00.000Z","4770",NA,NA,20.7951879628524,"-63","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5694","13387",NA,"1","STS",NA,"Parkway S","6g","N/A",NA,"Alleghany","NC","2016","MD",13387,"15656.795195","ACTION","2016-06-14T04:00:00.000Z","13041",NA,NA,54.174992324319,"9672","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5695","1828",NA,"1","STS",NA,"IN_Atwood_2016","6g","N/A",NA,NA,"IN","2016","MD",1200,"463.247744","ACTION","2016-06-23T05:00:00.000Z","1042",NA,NA,7.39724861016407,"4104","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5696","867",NA,"1","STS",NA,"IN_Argos_2016","6g","N/A",NA,NA,"IN","2016","MD",550,"281.329043","ACTION","2016-06-23T05:00:00.000Z","658",NA,NA,3.50988939396097,"26807","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5697","63698",NA,"1","STS",NA,"IL_StarvedRock_LaSalle","6g","N/A",NA,NA,"IL","2016","MD",25000,"21619.636528","ACTION","2016-06-24T05:00:00.000Z","31949",NA,NA,257.771907431643,"74673","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5698","742",NA,"1","STS",NA,"IA_New Albin_1","6g","N/A",NA,NA,"IA","2016","MD",550,"511.062561","ACTION","2016-06-27T05:00:00.000Z","650",NA,NA,3.00133226969057,"31090","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5699","1797",NA,"1","STS",NA,"MN_Reno_1","6g","N/A",NA,NA,"MN","2016","MD",1500,"1237.847787","ACTION","2016-06-28T05:00:00.000Z","1560",NA,NA,7.27049853039564,"24353","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5700","2987",NA,"1","STS",NA,"MN_Mound Prairie_1","6g","0",NA,NA,"MN","2016","MD",2400,"2089.396328","ACTION","2016-06-28T05:00:00.000Z","2485",NA,NA,12.0890683996825,"23256","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5701","960",NA,"1","STS",NA,"MN_Houston_1","6g","0",NA,NA,"MN","2016","MD",810,"719.001418","ACTION","2016-06-28T05:00:00.000Z","850",NA,NA,3.88413729917876,"35346","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5702","226",NA,"1","STS",NA,"IN_Donaldson_2016_South","6g","N/A",NA,NA,"IN","2016","MD",225,"141.665297","ACTION","2016-06-23T05:00:00.000Z","199",NA,NA,0.915440103838707,"26674","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5703","920",NA,"1","STS",NA,"IN_Donaldson_2016_Center","6g","N/A",NA,NA,"IN","2016","MD",750,"535.748351","ACTION","2016-06-23T05:00:00.000Z","781",NA,NA,3.7248321743747,"24334","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5704","1524",NA,"1","STS",NA,"IN_Donaldson_2016","6g","N/A",NA,NA,"IN","2016","MD",1400,"1072.608673","ACTION","2016-06-23T05:00:00.000Z","1423",NA,NA,6.16580735676479,"20646","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5705","108",NA,"1","STS",NA,"IN_Inwood_2016_East","6g","N/A",NA,NA,"IN","2016","MD",100,"64.049616","ACTION","2016-06-23T05:00:00.000Z","112",NA,NA,0.436454958518561,"15190","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5706","584",NA,"1","STS",NA,"IN_Inwood_2016","6g","N/A",NA,NA,"IN","2016","MD",400,"191.259270","ACTION","2016-06-23T05:00:00.000Z","358",NA,NA,2.36505911968913,"17754","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5707","1029",NA,"1","STS",NA,"IA_Bellevue_1","6g","N/A",NA,NA,"IA","2016","MD",575,"511.284956","ACTION","2016-06-27T05:00:00.000Z","600",NA,NA,4.1657264844941,"54579","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5708","11274",NA,"1","STS",NA,"IA_Church_1","6g","N/A",NA,NA,"IA","2016","MD",9000,"7016.991264","ACTION","2016-06-27T05:00:00.000Z","8905",NA,NA,47.5457689438732,"38167","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5709","15653",NA,"1","STS",NA,"Vernon11","6g","0",NA,NA,"WI","2016","MD",12400,"10001.080665","ACTION","2016-06-28T05:00:00.000Z","12429",NA,NA,63.3459241267412,"13115","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5710","3275",NA,"1","STS",NA,"Crawford13","6g","0",NA,NA,"WI","2016","MD",2800,"2079.833364","ACTION","2016-06-28T05:00:00.000Z","3095",NA,NA,13.2548560086272,"-373","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5711","2547",NA,"1","STS",NA,"Pepin11","6g","0",NA,NA,"WI","2016","MD",1800,"1393.746331","ACTION","2016-07-08T05:00:00.000Z","1865",NA,NA,10.3077836159982,"17583","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5712","1854",NA,"1","STS",NA,"StCroix11","6g","0",NA,NA,"WI","2016","MD",1400,"479.037753","ACTION","2016-07-12T05:00:00.000Z","1490",NA,NA,7.50175329413872,"57858","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5713","2570",NA,"1","STS",NA,"StCroix12","6g","0",NA,NA,"WI","2016","MD",1750,"653.617436","ACTION","2016-07-12T05:00:00.000Z","1983",NA,NA,10.4015454347366,"57946","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5714","4728",NA,"1","STS",NA,"Dunn23","6g","2-10",NA,NA,"WI","2016","MD",4300,"3200.034461","ACTION","2016-07-11T05:00:00.000Z","4375",NA,NA,19.1338567509092,"43005","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5715","6085",NA,"1","STS",NA,"Dunn21","6g","2-10",NA,NA,"WI","2016","MD",5000,"3345.702858","ACTION","2016-07-12T05:00:00.000Z","5152",NA,NA,24.6236799474869,"47220","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5716","58854",NA,"1","STS",NA,"Dunn22","6g","2-10",NA,NA,"WI","2016","MD",44000,"32647.957389","ACTION","2016-07-12T05:00:00.000Z","44941",NA,NA,238.168839871476,"27669","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5717","6823",NA,"1","STS",NA,"Chippewa11","6g","0",NA,NA,"WI","2016","MD",5000,"3230.947296","ACTION","2016-07-13T05:00:00.000Z","4736",NA,NA,27.6125921927052,"20819","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5718","1869",NA,"1","STS",NA,"Sawyer11","6g","N/A",NA,NA,"WI","2016","MD",1800,"1584.116023","ACTION","2016-07-14T05:00:00.000Z",NA,NA,NA,7.43655308698175,"15231","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5719","7805",NA,"1","STS",NA,"Douglas11","6g","2-10",NA,NA,"WI","2016","MD",6600,"5990.640647","ACTION","2016-07-18T04:00:00.000Z","6725",NA,NA,31.5860787754145,"4516","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5720","2415",NA,"1","STS",NA,"Vernon12","6g","0",NA,NA,"WI","2016","MD",2000,"1452.903268","ACTION","2016-06-28T05:00:00.000Z","2035",NA,NA,9.77457178284209,"-10817","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5721","2675",NA,"1","STS",NA,"Grant11","6g","0",NA,NA,"WI","2016","MD",2500,"1917.262984","ACTION","2016-06-28T05:00:00.000Z","2550",NA,NA,10.8237049939473,"8734","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5722","26157",NA,"1","STS",NA,"Grant12","6g","2-10",NA,NA,"WI","2016","MD",22000,"16441.402990","ACTION","2016-06-28T05:00:00.000Z","7585",NA,NA,105.122895804955,"-5659","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5723","6194",NA,"1","STS",NA,"Grant13","6g","0",NA,NA,"WI","2016","MD",3500,"1457.128764","ACTION","2016-06-28T05:00:00.000Z","4050",NA,NA,25.068058689685,"6288","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5724","14179",NA,"1","STS",NA,"Trempealeau11","6g","0",NA,NA,"WI","2016","MD",11000,"8773.018236","ACTION","2016-07-08T05:00:00.000Z","11730",NA,NA,57.3810210454584,"-6526","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5725","1991",NA,"1","STS",NA,"Trempealeau12","6g","0",NA,NA,"WI","2016","MD",1600,"1135.991106","ACTION","2016-07-08T05:00:00.000Z","1770",NA,NA,8.05589004012221,"5902","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5726","2665",NA,"1","STS",NA,"Buffalo11","6g","0",NA,NA,"WI","2016","MD",2000,"1578.556161","ACTION","2016-07-08T05:00:00.000Z","2050",NA,NA,10.7833657269833,"8191","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5727","2512",NA,"1","STS",NA,"Buffalo12","6g","N/A",NA,NA,"WI","2016","MD",1800,"976.979039","ACTION","2016-07-08T05:00:00.000Z","2166",NA,NA,10.1667736231716,"7099","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5728","4425",NA,"1","STS",NA,"Buffalo1","6g","0",NA,NA,"WI","2016","MD",3200,"2064.488144","ACTION","2016-07-08T05:00:00.000Z","3757",NA,NA,17.9084416648765,"8479","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5729","8030",NA,"1","STS",NA,"EauClaire11","6g","2-10",NA,NA,"WI","2016","MD",6600,"4048.469478","ACTION","2016-07-09T05:00:00.000Z","6979",NA,NA,32.4130944942764,"4857","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5730","3495",NA,"1","STS",NA,"Barron14","6g","0",NA,NA,"WI","2016","MD",2000,"1320.800935","ACTION","2016-07-13T05:00:00.000Z","2330",NA,NA,14.1449380478384,"57708","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5731","5431",NA,"1","STS",NA,"Barron12","6g","0",NA,NA,"WI","2016","MD",4500,"3158.224294","ACTION","2016-07-14T05:00:00.000Z","4696",NA,NA,21.9764488381332,"32298","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5732","3187",NA,"1","STS",NA,"Crawford11","6g","0",NA,NA,"WI","2016","MD",2900,"2001.995289","ACTION","2016-06-28T05:00:00.000Z","2865",NA,NA,12.89555642687,"-8657","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
"5733","12608",NA,"1","STS",NA,"Rusk11","6g","0",NA,NA,"WI","2016","MD",12250,"12051.557955","ACTION","2016-07-14T05:00:00.000Z","8396",NA,NA,35.0863991849134,"13636","2016-07-28T10:19:26.000Z",NA,NA,NA,NA,NA
